datetime,temp
2018-08-14T12:27:12.571944,29.50
2018-08-14T12:27:15.490150,29.50
2018-08-14T12:27:18.404790,29.50
2018-08-14T12:27:21.308245,29.50
2018-08-14T12:27:24.212965,29.50
2018-08-14T12:27:27.116762,29.50
2018-08-14T12:27:30.015318,29.50
2018-08-14T12:27:32.923044,29.50
2018-08-14T12:27:35.833262,29.50
2018-08-14T12:27:38.737843,29.50
2018-08-14T12:27:41.642576,29.50
2018-08-14T12:27:44.536924,29.60
2018-08-14T12:27:47.453573,29.60
2018-08-14T12:27:48.460531,29.60
2018-08-14T12:28:01.891299,29.60
2018-08-14T12:28:04.793433,29.60
2018-08-14T12:28:05.812956,29.60
2018-08-14T12:28:08.725453,29.60
2018-08-14T12:28:09.729947,29.60
2018-08-14T12:28:12.614043,29.60
2018-08-14T12:28:13.777908,29.60
2018-08-14T12:28:16.673656,29.60
2018-08-14T12:28:19.564806,29.60
2018-08-14T12:28:22.459097,29.60
2018-08-14T12:28:25.358599,29.60
2018-08-14T12:28:28.247151,29.60
2018-08-14T12:28:31.147959,29.60
2018-08-14T12:28:34.042549,29.60
2018-08-14T12:28:36.929606,29.60
2018-08-14T12:28:39.819178,29.60
2018-08-14T12:28:42.710104,29.60
2018-08-14T12:28:45.609735,29.60
2018-08-14T12:28:48.508709,29.60
2018-08-14T12:28:51.396713,29.60
2018-08-14T12:28:54.315846,29.60
2018-08-14T12:28:55.319384,29.60
2018-08-14T12:28:58.211250,29.60
2018-08-14T12:29:01.108383,29.60
2018-08-14T12:29:04.003223,29.60
2018-08-14T12:29:06.888532,29.60
2018-08-14T12:29:09.799334,29.60
2018-08-14T12:29:12.696552,29.60
2018-08-14T12:29:15.585103,29.60
2018-08-14T12:29:18.486687,29.60
2018-08-14T12:29:21.379827,29.60
2018-08-14T12:29:22.381914,29.60
2018-08-14T12:29:25.269381,29.60
2018-08-14T12:29:28.160621,29.60
2018-08-14T12:29:31.048710,29.60
2018-08-14T12:29:33.949070,29.60
2018-08-14T12:29:36.845343,29.60
2018-08-14T12:29:39.744996,29.70
2018-08-14T12:29:42.662775,29.70
2018-08-14T12:29:45.563684,29.60
2018-08-14T12:29:48.465716,29.60
2018-08-14T12:29:51.360437,29.60
2018-08-14T12:29:54.269367,29.60
2018-08-14T12:29:57.176030,29.70
2018-08-14T12:30:00.079637,29.70
2018-08-14T12:30:02.981148,29.70
2018-08-14T12:30:05.894641,29.70
2018-08-14T12:30:08.803936,29.70
2018-08-14T12:30:11.706340,29.70
2018-08-14T12:30:14.609882,29.70
2018-08-14T12:30:17.498513,29.70
2018-08-14T12:30:20.411904,29.70
2018-08-14T12:30:23.314064,29.70
2018-08-14T12:30:26.214871,29.70
2018-08-14T12:30:29.118121,29.70
2018-08-14T12:30:32.028272,29.70
2018-08-14T12:30:34.925749,29.70
2018-08-14T12:30:37.822438,29.70
2018-08-14T12:30:40.721215,29.70
2018-08-14T12:30:43.636476,29.70
2018-08-14T12:30:48.440584,29.70
2018-08-14T12:30:51.345933,29.60
2018-08-14T12:30:54.241884,29.60
2018-08-14T12:30:57.144706,29.60
2018-08-14T12:31:00.055283,29.60
2018-08-14T12:31:04.863241,29.60
2018-08-14T12:31:07.762487,29.60
2018-08-14T12:31:10.675559,29.60
2018-08-14T12:31:13.576459,29.60
2018-08-14T12:31:16.471892,29.60
2018-08-14T12:31:19.387728,29.60
2018-08-14T12:31:22.284001,29.60
2018-08-14T12:31:25.183103,29.60
2018-08-14T12:31:28.086690,29.60
2018-08-14T12:31:30.992974,29.60
2018-08-14T12:31:33.898724,29.60
2018-08-14T12:31:36.813096,29.60
2018-08-14T12:31:39.725351,29.60
2018-08-14T12:31:42.615994,29.60
2018-08-14T12:31:45.524222,29.60
2018-08-14T12:31:48.437663,29.60
2018-08-14T12:31:51.339198,29.60
2018-08-14T12:31:54.242271,29.70
2018-08-14T12:31:57.142077,29.60
2018-08-14T12:32:00.048646,29.70
2018-08-14T12:32:02.959268,29.70
2018-08-14T12:32:05.850915,29.70
2018-08-14T12:32:08.756707,29.70
2018-08-14T12:32:11.668957,29.70
2018-08-14T12:32:14.577169,29.70
2018-08-14T12:32:17.474812,29.70
2018-08-14T12:32:20.386297,29.70
2018-08-14T12:32:23.288165,29.70
2018-08-14T12:32:26.186633,29.70
2018-08-14T12:32:29.104275,29.70
2018-08-14T12:32:32.001907,29.70
2018-08-14T12:32:34.916302,29.70
2018-08-14T12:32:37.808617,29.70
2018-08-14T12:32:40.720168,29.70
2018-08-14T12:32:43.631771,29.70
2018-08-14T12:32:46.525728,29.70
2018-08-14T12:32:49.440275,50.20
2018-08-14T12:32:52.337896,29.70
2018-08-14T12:32:55.240723,29.70
2018-08-14T12:32:58.138935,29.70
2018-08-14T12:33:01.057593,29.70
2018-08-14T12:33:03.956099,29.70
2018-08-14T12:33:06.865617,29.70
2018-08-14T12:33:09.757431,29.70
2018-08-14T12:33:12.657959,29.70
2018-08-14T12:33:15.565868,29.70
2018-08-14T12:33:18.469370,29.70
2018-08-14T12:33:21.374610,29.70
2018-08-14T12:33:24.287805,29.70
2018-08-14T12:33:27.178586,29.70
2018-08-14T12:33:30.094761,29.70
2018-08-14T12:33:32.988822,29.70
2018-08-14T12:33:35.896025,29.70
2018-08-14T12:33:38.800479,29.70
2018-08-14T12:33:41.708483,29.70
2018-08-14T12:33:44.619278,29.70
2018-08-14T12:33:47.516188,29.70
2018-08-14T12:33:50.430237,29.70
2018-08-14T12:33:53.323978,29.70
2018-08-14T12:33:56.238892,29.70
2018-08-14T12:33:59.142709,29.80
2018-08-14T12:34:02.048374,29.80
2018-08-14T12:34:04.941263,29.80
2018-08-14T12:34:07.853709,29.70
2018-08-14T12:34:10.765921,29.80
2018-08-14T12:34:13.663955,29.80
2018-08-14T12:34:16.578530,29.70
2018-08-14T12:34:19.486192,29.70
2018-08-14T12:34:22.382634,29.70
2018-08-14T12:34:25.284335,29.80
2018-08-14T12:34:28.199637,29.70
2018-08-14T12:34:31.103423,29.70
2018-08-14T12:34:33.996875,29.70
2018-08-14T12:34:36.908255,29.70
2018-08-14T12:34:39.818362,29.70
2018-08-14T12:34:42.722937,29.70
2018-08-14T12:34:45.630610,29.70
2018-08-14T12:34:48.533902,29.70
2018-08-14T12:34:51.441608,29.70
2018-08-14T12:34:54.344523,29.70
2018-08-14T12:34:57.248048,29.70
2018-08-14T12:35:00.147348,29.70
2018-08-14T12:35:03.067542,29.70
2018-08-14T12:35:05.969243,29.70
2018-08-14T12:35:08.873382,29.70
2018-08-14T12:35:11.785061,29.70
2018-08-14T12:35:14.676515,29.70
2018-08-14T12:35:17.588602,29.70
2018-08-14T12:35:20.488787,29.70
2018-08-14T12:35:23.410342,29.70
2018-08-14T12:35:26.305901,29.80
2018-08-14T12:35:29.209673,29.80
2018-08-14T12:35:32.126115,29.70
2018-08-14T12:35:35.027630,29.70
2018-08-14T12:35:37.931673,29.70
2018-08-14T12:35:40.834240,29.70
2018-08-14T12:35:43.740005,29.70
2018-08-14T12:35:46.646147,29.70
2018-08-14T12:35:49.546697,29.70
2018-08-14T12:35:52.451486,29.80
2018-08-14T12:35:55.362393,29.70
2018-08-14T12:35:58.290755,29.80
2018-08-14T12:36:01.201273,29.70
2018-08-14T12:36:04.100223,29.70
2018-08-14T12:36:07.007926,29.70
2018-08-14T12:36:09.916577,29.80
2018-08-14T12:36:12.838020,29.80
2018-08-14T12:36:15.741618,29.80
2018-08-14T12:36:18.639912,29.80
2018-08-14T12:36:21.545529,29.80
2018-08-14T12:36:24.456665,29.80
2018-08-14T12:36:27.351401,29.70
2018-08-14T12:36:30.253328,29.80
2018-08-14T12:36:33.153440,29.80
2018-08-14T12:36:36.048700,29.70
2018-08-14T12:36:38.959729,29.80
2018-08-14T12:36:41.870607,50.00
2018-08-14T12:36:44.775361,29.70
2018-08-14T12:36:47.688722,29.70
2018-08-14T12:36:50.588117,29.70
2018-08-14T12:36:53.499511,29.80
2018-08-14T12:36:56.403512,29.70
2018-08-14T12:36:59.308772,29.80
2018-08-14T12:37:02.211117,29.80
2018-08-14T12:37:05.121341,29.80
2018-08-14T12:37:08.021940,29.80
2018-08-14T12:37:10.941731,29.80
2018-08-14T12:37:13.850104,29.80
2018-08-14T12:37:16.748910,29.80
2018-08-14T12:37:19.652929,29.80
2018-08-14T12:37:22.563115,29.80
2018-08-14T12:37:25.466990,29.80
2018-08-14T12:37:28.368218,29.80
2018-08-14T12:37:31.271256,29.80
2018-08-14T12:37:34.174075,29.80
2018-08-14T12:37:37.095964,29.80
2018-08-14T12:37:39.999487,29.80
2018-08-14T12:37:42.902218,29.80
2018-08-14T12:37:45.817271,29.80
2018-08-14T12:37:48.725520,29.80
2018-08-14T12:37:51.631634,29.80
2018-08-14T12:37:54.526402,29.80
2018-08-14T12:37:57.427407,29.80
2018-08-14T12:38:00.344579,29.80
2018-08-14T12:38:03.249759,29.80
2018-08-14T12:38:06.158251,29.80
2018-08-14T12:38:09.054361,29.80
2018-08-14T12:38:11.964964,29.80
2018-08-14T12:38:14.872163,29.90
2018-08-14T12:38:17.775317,29.90
2018-08-14T12:38:20.674935,29.90
2018-08-14T12:38:23.586588,29.90
2018-08-14T12:38:26.497019,29.90
2018-08-14T12:38:29.391879,29.90
2018-08-14T12:38:32.306708,29.90
2018-08-14T12:38:35.216195,29.90
2018-08-14T12:38:38.119861,29.90
2018-08-14T12:38:41.023226,29.90
2018-08-14T12:38:43.930346,29.90
2018-08-14T12:38:46.849340,29.90
2018-08-14T12:38:49.739497,29.90
2018-08-14T12:38:52.654587,29.90
2018-08-14T12:38:55.569141,29.90
2018-08-14T12:38:58.476853,29.90
2018-08-14T12:39:01.379459,29.90
2018-08-14T12:39:04.285821,29.90
2018-08-14T12:39:07.191787,29.90
2018-08-14T12:39:10.086779,29.90
2018-08-14T12:39:13.007137,29.90
2018-08-14T12:39:15.913520,29.90
2018-08-14T12:39:18.813268,29.90
2018-08-14T12:39:21.718698,29.90
2018-08-14T12:39:24.625598,29.90
2018-08-14T12:39:27.525731,29.90
2018-08-14T12:39:30.435791,29.90
2018-08-14T12:39:33.331802,29.90
2018-08-14T12:39:36.247916,29.90
2018-08-14T12:39:39.142649,29.90
2018-08-14T12:39:42.055518,29.90
2018-08-14T12:39:44.952807,29.90
2018-08-14T12:39:47.865745,29.90
2018-08-14T12:39:50.772790,29.90
2018-08-14T12:39:53.677034,29.90
2018-08-14T12:39:56.582075,29.90
2018-08-14T12:39:59.485929,29.90
2018-08-14T12:40:02.392138,29.90
2018-08-14T12:40:05.301904,29.90
2018-08-14T12:40:08.210503,29.90
2018-08-14T12:40:09.223796,29.90
2018-08-14T12:40:12.117338,29.90
2018-08-14T12:40:15.024575,29.90
2018-08-14T12:40:17.926802,29.90
2018-08-14T12:40:20.829023,29.90
2018-08-14T12:40:23.734916,29.90
2018-08-14T12:40:26.636309,29.90
2018-08-14T12:40:29.549964,29.90
2018-08-14T12:40:32.452440,29.90
2018-08-14T12:40:35.366969,29.90
2018-08-14T12:40:38.264362,29.90
2018-08-14T12:40:41.168436,29.90
2018-08-14T12:40:44.077027,29.90
2018-08-14T12:40:46.987184,29.80
2018-08-14T12:40:49.899947,29.90
2018-08-14T12:40:52.801015,29.90
2018-08-14T12:40:55.706376,29.90
2018-08-14T12:40:58.619052,29.90
2018-08-14T12:41:01.514491,29.90
2018-08-14T12:41:04.427374,29.90
2018-08-14T12:41:07.328230,29.90
2018-08-14T12:41:10.236469,29.90
2018-08-14T12:41:13.144297,29.90
2018-08-14T12:41:16.056348,29.90
2018-08-14T12:41:18.965846,29.90
2018-08-14T12:41:19.969688,29.90
2018-08-14T12:41:22.861259,29.90
2018-08-14T12:41:25.768496,29.90
2018-08-14T12:41:28.681935,29.90
2018-08-14T12:41:31.584585,29.90
2018-08-14T12:41:34.488061,29.90
2018-08-14T12:41:37.393978,29.90
2018-08-14T12:41:40.296903,29.90
2018-08-14T12:41:43.201566,29.90
2018-08-14T12:41:46.109734,29.90
2018-08-14T12:41:49.022648,29.90
2018-08-14T12:41:51.940867,29.90
2018-08-14T12:41:54.847497,29.90
2018-08-14T12:41:57.749495,29.90
2018-08-14T12:42:00.654187,29.90
2018-08-14T12:42:03.552020,29.90
2018-08-14T12:42:06.464873,29.90
2018-08-14T12:42:09.368183,29.90
2018-08-14T12:42:12.282707,29.90
2018-08-14T12:42:15.178262,29.90
2018-08-14T12:42:18.067961,29.90
2018-08-14T12:42:20.990558,29.90
2018-08-14T12:42:23.882409,29.90
2018-08-14T12:42:26.786015,30.00
2018-08-14T12:42:29.702893,29.90
2018-08-14T12:42:32.612724,30.00
2018-08-14T12:42:35.513863,30.00
2018-08-14T12:42:38.419158,29.90
2018-08-14T12:42:39.435320,29.90
2018-08-14T12:42:42.329288,29.90
2018-08-14T12:42:45.237113,29.90
2018-08-14T12:42:48.143226,29.90
2018-08-14T12:42:51.046371,29.90
2018-08-14T12:42:53.947068,29.90
2018-08-14T12:42:56.860096,29.90
2018-08-14T12:42:59.763900,29.90
2018-08-14T12:43:02.667637,29.90
2018-08-14T12:43:05.568309,29.90
2018-08-14T12:43:08.477345,30.00
2018-08-14T12:43:11.376294,30.00
2018-08-14T12:43:14.281111,30.00
2018-08-14T12:43:17.188956,30.00
2018-08-14T12:43:20.088962,30.00
2018-08-14T12:43:22.987566,29.90
2018-08-14T12:43:25.893025,30.00
2018-08-14T12:43:28.802545,29.90
2018-08-14T12:43:31.703673,30.00
2018-08-14T12:43:34.618219,30.00
2018-08-14T12:43:37.522148,29.90
2018-08-14T12:43:40.443106,30.00
2018-08-14T12:43:43.351403,30.00
2018-08-14T12:43:46.255608,30.00
2018-08-14T12:43:51.064298,49.50
2018-08-14T12:43:53.977060,30.00
2018-08-14T12:43:56.886877,30.00
2018-08-14T12:43:59.798881,30.00
2018-08-14T12:44:02.721241,29.90
2018-08-14T12:44:05.625773,30.00
2018-08-14T12:44:08.530312,30.00
2018-08-14T12:44:11.421267,30.00
2018-08-14T12:44:16.243073,30.00
2018-08-14T12:44:19.144980,30.00
2018-08-14T12:44:22.053635,30.00
2018-08-14T12:44:24.959150,30.00
2018-08-14T12:44:27.863401,30.00
2018-08-14T12:44:30.756900,30.00
2018-08-14T12:44:33.668508,30.00
2018-08-14T12:44:36.584134,30.00
2018-08-14T12:44:39.496364,29.90
2018-08-14T12:44:42.403039,30.00
2018-08-14T12:44:45.317636,30.00
2018-08-14T12:44:48.210699,30.00
2018-08-14T12:44:51.123227,30.00
2018-08-14T12:44:54.023417,29.90
2018-08-14T12:44:56.946076,30.00
2018-08-14T12:44:59.851256,30.00
2018-08-14T12:45:02.752645,29.90
2018-08-14T12:45:05.667254,29.90
2018-08-14T12:45:08.564517,29.90
2018-08-14T12:45:11.487726,30.00
2018-08-14T12:45:14.391922,30.00
2018-08-14T12:45:17.294268,29.90
2018-08-14T12:45:20.210097,29.90
2018-08-14T12:45:23.134958,30.00
2018-08-14T12:45:26.049285,30.00
2018-08-14T12:45:28.951434,30.00
2018-08-14T12:45:31.853076,30.00
2018-08-14T12:45:34.774553,30.00
2018-08-14T12:45:37.681075,30.00
2018-08-14T12:45:40.575899,30.00
2018-08-14T12:45:43.503073,30.00
2018-08-14T12:45:46.390914,30.00
2018-08-14T12:45:49.302554,30.00
2018-08-14T12:45:52.227858,30.00
2018-08-14T12:45:55.125001,30.00
2018-08-14T12:45:58.045581,30.00
2018-08-14T12:46:00.972956,30.00
2018-08-14T12:46:03.866889,30.00
2018-08-14T12:46:06.775455,30.00
2018-08-14T12:46:09.678808,30.00
2018-08-14T12:46:12.591320,30.00
2018-08-14T12:46:15.507944,30.00
2018-08-14T12:46:18.408934,30.00
2018-08-14T12:46:21.318262,30.00
2018-08-14T12:46:24.220104,30.00
2018-08-14T12:46:27.128709,30.00
2018-08-14T12:46:30.047338,30.00
2018-08-14T12:46:32.959806,30.00
2018-08-14T12:46:35.863491,30.00
2018-08-14T12:46:38.767769,30.00
2018-08-14T12:46:41.657408,30.00
2018-08-14T12:46:44.578403,30.00
2018-08-14T12:46:47.475624,30.00
2018-08-14T12:46:50.396993,30.10
2018-08-14T12:46:53.305081,30.10
2018-08-14T12:46:56.208225,30.10
2018-08-14T12:46:59.111070,30.10
2018-08-14T12:47:02.021911,30.10
2018-08-14T12:47:04.927533,30.10
2018-08-14T12:47:07.849740,30.10
2018-08-14T12:47:10.754022,30.10
2018-08-14T12:47:13.645412,30.10
2018-08-14T12:47:16.556468,30.10
2018-08-14T12:47:19.468056,30.10
2018-08-14T12:47:22.369076,30.10
2018-08-14T12:47:25.271150,30.10
2018-08-14T12:47:28.174997,30.10
2018-08-14T12:47:31.087942,30.10
2018-08-14T12:47:34.000646,30.10
2018-08-14T12:47:36.911788,30.10
2018-08-14T12:47:39.829144,30.10
2018-08-14T12:47:42.731544,30.10
2018-08-14T12:47:45.649220,30.10
2018-08-14T12:47:48.558031,30.20
2018-08-14T12:47:51.454644,30.10
2018-08-14T12:47:54.380272,30.20
2018-08-14T12:47:57.302805,30.20
2018-08-14T12:48:00.192534,30.20
2018-08-14T12:48:03.107624,30.20
2018-08-14T12:48:06.023245,30.20
2018-08-14T12:48:08.932636,30.20
2018-08-14T12:48:11.839772,30.20
2018-08-14T12:48:14.742093,30.20
2018-08-14T12:48:15.759521,30.20
2018-08-14T12:48:18.661004,30.20
2018-08-14T12:48:21.592978,30.20
2018-08-14T12:48:24.488741,30.20
2018-08-14T12:48:27.404996,30.20
2018-08-14T12:48:30.317947,30.20
2018-08-14T12:48:33.221743,30.20
2018-08-14T12:48:36.135998,30.20
2018-08-14T12:48:39.054775,30.20
2018-08-14T12:48:41.952579,30.20
2018-08-14T12:48:44.870853,30.20
2018-08-14T12:48:47.783218,30.20
2018-08-14T12:48:50.683296,30.30
2018-08-14T12:48:53.595948,30.20
2018-08-14T12:48:56.513226,30.20
2018-08-14T12:48:59.411186,30.20
2018-08-14T12:49:02.329104,30.20
2018-08-14T12:49:05.227363,30.20
2018-08-14T12:49:08.135303,30.20
2018-08-14T12:49:11.045957,30.30
2018-08-14T12:49:13.955864,30.20
2018-08-14T12:49:16.869696,30.30
2018-08-14T12:49:19.755466,30.30
2018-08-14T12:49:22.664306,30.20
2018-08-14T12:49:25.590766,30.20
2018-08-14T12:49:28.497143,30.30
2018-08-14T12:49:29.517715,30.30
2018-08-14T12:49:32.431472,30.20
2018-08-14T12:49:35.335819,30.20
2018-08-14T12:49:38.232674,30.30
2018-08-14T12:49:41.149427,30.30
2018-08-14T12:49:44.053739,30.30
2018-08-14T12:49:46.960036,30.20
2018-08-14T12:49:49.872396,30.30
2018-08-14T12:49:52.776648,30.20
2018-08-14T12:49:55.678137,30.30
2018-08-14T12:49:58.580994,30.30
2018-08-14T12:50:01.495498,30.30
2018-08-14T12:50:04.406038,30.30
2018-08-14T12:50:07.311124,30.30
2018-08-14T12:50:10.218367,30.30
2018-08-14T12:50:13.128437,30.30
2018-08-14T12:50:16.038422,30.30
2018-08-14T12:50:18.950160,30.30
2018-08-14T12:50:21.860932,30.30
2018-08-14T12:50:24.804402,30.30
2018-08-14T12:50:29.599715,30.30
2018-08-14T12:50:32.513056,30.30
2018-08-14T12:50:35.421968,30.30
2018-08-14T12:50:38.341610,30.30
2018-08-14T12:50:41.239702,30.30
2018-08-14T12:50:44.135750,30.30
2018-08-14T12:50:47.066284,30.30
2018-08-14T12:50:49.965764,30.30
2018-08-14T12:50:52.897387,30.30
2018-08-14T12:50:55.808974,30.30
2018-08-14T12:50:58.709040,30.30
2018-08-14T12:51:01.644864,30.30
2018-08-14T12:51:04.547267,30.30
2018-08-14T12:51:07.467689,30.30
2018-08-14T12:51:10.386162,30.30
2018-08-14T12:51:13.289809,30.30
2018-08-14T12:51:16.185353,30.30
2018-08-14T12:51:19.104869,30.30
2018-08-14T12:51:22.016865,30.30
2018-08-14T12:51:24.917260,30.30
2018-08-14T12:51:27.839178,30.30
2018-08-14T12:51:30.737534,30.30
2018-08-14T12:51:33.647836,30.30
2018-08-14T12:51:36.545317,30.30
2018-08-14T12:51:39.458374,30.30
2018-08-14T12:51:42.360489,30.30
2018-08-14T12:51:45.281661,30.30
2018-08-14T12:51:48.185180,30.30
2018-08-14T12:51:51.093646,30.30
2018-08-14T12:51:53.984094,30.30
2018-08-14T12:51:56.906331,30.30
2018-08-14T12:51:59.803720,30.20
2018-08-14T12:52:02.714584,30.30
2018-08-14T12:52:05.608158,30.20
2018-08-14T12:52:08.532224,30.20
2018-08-14T12:52:11.456088,30.20
2018-08-14T12:52:14.359807,30.20
2018-08-14T12:52:17.257753,30.20
2018-08-14T12:52:18.273384,30.20
2018-08-14T12:52:21.168022,30.20
2018-08-14T12:52:24.087700,30.20
2018-08-14T12:52:26.992022,30.20
2018-08-14T12:52:29.896447,30.20
2018-08-14T12:52:32.800841,30.20
2018-08-14T12:52:35.712746,30.20
2018-08-14T12:52:38.603121,30.20
2018-08-14T12:52:41.545283,30.20
2018-08-14T12:52:44.446689,30.20
